User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
1921,1,2013,11,22,07:23,$11.00,Swipe Transaction,1913477460590765860,Corpus Christi,TX,78418.0,5300,,No
1922,1,2013,2,10,02:24,$39.26,Swipe Transaction,-6094718405726678882,Broxton,GA,31519.0,4900,,No
1188,3,2015,9,26,20:06,$23.96,Swipe Transaction,-794809796539996541,Colorado Springs,CO,80915.0,5814,,No
1038,0,2018,9,26,19:44,$17.48,Chip Transaction,8878665205966093747,Bon Air,AL,35032.0,5411,,No
693,3,2009,3,24,09:00,$20.78,Swipe Transaction,-1786548660214188302,Wilton,CT,6897.0,5411,,No
976,1,2020,1,1,09:47,$4.21,Chip Transaction,-2744911404133435018,Lancaster,NY,14086.0,5812,,No
325,0,2011,10,6,06:03,$6.77,Swipe Transaction,-5467922351692495955,Los Angeles,CA,90044.0,5912,,No
371,2,2010,2,14,13:12,$33.31,Swipe Transaction,-1288082279022882052,El Paso,TX,79912.0,5499,,No
1801,2,2017,8,17,21:50,$75.19,Chip Transaction,-5162038175624867091,Jersey City,NJ,7307.0,5541,,No
1356,1,2013,5,9,19:32,$7.70,Swipe Transaction,5474320255037684877,Harbor City,CA,90710.0,5912,,No
1412,2,2019,2,9,11:41,$58.47,Chip Transaction,1799189980464955940,Joplin,MO,64801.0,5499,,No
1987,0,2020,2,10,15:11,$0.84,Chip Transaction,-6571010470072147219,Cabo San Lucas,Mexico,,5499,,No
533,0,2018,8,12,23:18,$30.32,Chip Transaction,-5475680618560174533,San Antonio,TX,78223.0,5942,,No
1643,3,2013,9,13,09:45,$59.77,Swipe Transaction,2027553650310142703,Commerce City,CO,80022.0,5541,,No
35,0,2011,6,6,18:03,$52.37,Swipe Transaction,5205099864768539121,New York,NY,10027.0,5812,"Technical Glitch,",No
1332,0,2017,12,28,13:19,$80.11,Swipe Transaction,-5581123930363301609,Jamestown,TN,38556.0,5311,,No
1169,2,2016,11,3,10:06,$60.10,Chip Transaction,-4191425613099110081,Newburgh,NY,12550.0,7538,,No
1683,2,2013,11,18,21:31,$73.45,Swipe Transaction,1704172588052121931,Irvington,NY,10533.0,5812,,No
1933,2,2015,8,26,06:30,$58.66,Swipe Transaction,-5904116920141006298,Baxter,MN,56425.0,5719,,No
283,1,2019,11,8,06:09,$4.90,Chip Transaction,-4924829454180484081,Pompano Beach,FL,33076.0,5411,,No
1126,0,2012,4,8,07:05,$2.05,Swipe Transaction,8878665205966093747,Baltimore,MD,21211.0,5411,,No
675,0,2019,12,15,20:00,$91.00,Chip Transaction,-1288082279022882052,Shepherdsville,KY,40165.0,5499,,No
898,0,2011,7,15,15:16,$67.14,Swipe Transaction,6620698792916161209,Ypsilanti,MI,48197.0,5300,,No
242,1,2015,12,29,23:59,$2.07,Chip Transaction,-5475680618560174533,Clarksville,TX,75426.0,5942,,No
973,1,2001,12,5,18:57,$22.23,Online Transaction,-6160036380778658394, ONLINE,,,4121,,No
847,1,2015,11,26,20:12,$466.00,Chip Transaction,6519064856422365647,Tampa,FL,33680.0,7011,,No
934,0,2014,2,20,11:27,$15.17,Swipe Transaction,-4500542936415012428,Maywood,IL,60153.0,5814,,No
554,0,2017,3,11,15:25,$20.21,Online Transaction,-5841929396161652653, ONLINE,,,4121,,No
588,2,2018,2,22,06:53,$31.08,Chip Transaction,-3668152203681813679,San Antonio,TX,78230.0,5411,,No
395,2,2010,12,21,12:15,$12.51,Swipe Transaction,4722913068560264812,Long Beach,CA,90808.0,5411,,No
98,0,2004,5,4,13:55,$78.00,Swipe Transaction,-5162038175624867091,Hollywood,FL,33024.0,5541,,No
179,2,2014,8,9,13:20,$140.00,Swipe Transaction,-4282466774399734331,Bronx,NY,10473.0,4829,,No
170,2,2010,11,30,09:08,$24.23,Swipe Transaction,-5475680618560174533,Wilburton,OK,74578.0,5942,,No
910,1,2009,12,11,10:15,$3.52,Swipe Transaction,7874222190231550011,Orlando,FL,32819.0,5411,,No
972,3,2018,6,29,07:46,$-91.00,Chip Transaction,1799189980464955940,Plano,TX,75023.0,5499,,No
1505,1,2013,9,18,12:20,$-234.00,Swipe Transaction,-7807051024009846392,Lorena,TX,76655.0,3684,,No
1307,3,2004,5,6,13:23,$13.70,Swipe Transaction,-5475680618560174533,Manteca,CA,95336.0,5942,,No
1042,1,2019,7,21,06:45,$1.93,Chip Transaction,-984444807771159720,Waco,TX,76707.0,5814,,No
1675,1,2003,8,30,04:55,$6.14,Swipe Transaction,-5467922351692495955,Dawsonville,GA,30534.0,5912,,No
574,0,2004,3,5,18:42,$34.20,Swipe Transaction,9013879193999476115,Somerville,MA,2143.0,5813,,No
258,0,2019,10,19,13:28,$45.11,Chip Transaction,-5467922351692495955,Peterborough,NH,3458.0,5912,,No
907,0,2011,4,11,07:43,$2.27,Swipe Transaction,4751695835751691036,Houston,TX,77086.0,5814,,No
614,3,2014,3,20,16:45,$47.83,Swipe Transaction,-3172973437185988231,Louisville,KY,40299.0,5813,,No
1621,1,2017,6,12,16:24,$3.10,Swipe Transaction,-4284639674788724847,Chicago,IL,60630.0,5921,,No
881,5,2012,7,10,09:06,$4.83,Swipe Transaction,4251685585565080620,Walnut Creek,CA,94598.0,5411,,No
320,3,2017,2,25,10:45,$5.53,Swipe Transaction,-9081255152891026422,Woodway,TX,76712.0,5812,,No
1444,1,2013,9,19,16:47,$14.15,Swipe Transaction,-5162038175624867091,Los Angeles,CA,90002.0,5541,,No
1357,5,2004,10,8,17:53,$0.45,Swipe Transaction,6666504894937430109,Weatherford,TX,76086.0,5499,,No
975,0,2016,5,31,16:30,$56.49,Chip Transaction,2027553650310142703,Brooklyn,NY,11211.0,5541,,No
1560,1,2017,4,12,08:47,$22.38,Online Transaction,-6458444334611773637, ONLINE,,,4784,,No
1977,0,2014,1,15,09:21,$108.52,Swipe Transaction,-4693979874497918566,Chattanooga,TN,37421.0,7538,,No
300,0,2013,8,23,07:05,$-59.00,Swipe Transaction,1799189980464955940,Kingman,AZ,86401.0,5499,,No
559,1,2018,12,19,14:47,$40.02,Swipe Transaction,-1642303950890406395,Rome,Italy,,5912,,Yes
1376,1,2018,7,9,14:11,$5.02,Chip Transaction,-85070450838390220,Blue Springs,MO,64015.0,5541,,No
1374,0,2005,10,25,15:18,$97.56,Swipe Transaction,6471422963562993667,Phoenix,AZ,85083.0,5912,,No
92,1,2017,11,22,17:35,$22.46,Chip Transaction,-2472481739355111587,Panama City,FL,32401.0,7538,,No
1423,5,2001,7,16,17:47,$128.00,Online Transaction,-6796080605569913348, ONLINE,,,4722,,No
1508,2,2016,8,30,21:35,$38.06,Chip Transaction,4946317630844312550,Nashville,TN,37228.0,5812,,No
1019,2,2008,2,23,07:19,$4.48,Swipe Transaction,6882551472640459815,Hong Kong,Hong Kong,,5812,,No
396,1,2009,11,22,09:51,$48.31,Swipe Transaction,-1288082279022882052,Nashport,OH,43830.0,5499,,No
1382,4,2009,6,24,07:54,$17.83,Swipe Transaction,1500536049047049632,Wilmer,TX,75172.0,5411,,No
53,1,2010,11,30,08:30,$104.62,Swipe Transaction,-7590640745984104125,Spotsylvania,VA,22553.0,4111,,No
1392,5,2018,4,29,10:34,$1.93,Chip Transaction,8878665205966093747,Cloverport,KY,40111.0,5411,,No
384,0,2014,1,7,14:11,$137.00,Swipe Transaction,-1007477596717646975,Sycamore,IL,60178.0,3780,,No
1931,4,2008,5,31,06:06,$57.16,Swipe Transaction,-5275033393011148729,Grand Forks,ND,58201.0,5411,,No
1260,1,2009,8,25,16:43,$92.00,Swipe Transaction,1799189980464955940,Loganville,GA,30052.0,5499,,No
1933,2,2008,12,13,04:13,$64.00,Swipe Transaction,4081535247279879452,Saint Joseph,MN,56374.0,5541,,No
482,0,2008,12,21,14:00,$16.84,Swipe Transaction,4722913068560264812,Mediapolis,IA,52637.0,5411,,No
19,4,2012,8,23,08:20,$87.00,Swipe Transaction,1799189980464955940,Tucson,AZ,85711.0,5499,,No
28,1,2010,7,24,13:37,$57.77,Swipe Transaction,-1270758750219685742,Cookeville,TN,38501.0,5651,,No
162,2,2015,11,29,15:19,$15.76,Swipe Transaction,-8385616802578837241,Lansing,NC,28643.0,5310,,No
935,0,2013,5,25,07:55,$26.66,Swipe Transaction,-6150165932868870383,Phoenix,AZ,85023.0,7349,,No
879,0,2015,9,29,08:34,$10.67,Swipe Transaction,-3077993483648688145,Fort Wayne,IN,46809.0,5921,,No
1351,0,2012,7,31,14:45,$27.35,Swipe Transaction,-7146670748125200898,Pikeville,NC,27863.0,5970,,No
66,0,2012,8,23,09:37,$2.28,Swipe Transaction,-8826348804033622422,Georgetown,TX,78633.0,5411,,No
1234,3,2001,3,23,04:36,$66.00,Swipe Transaction,3397452747792109772,Eastpointe,MI,48021.0,5541,,No
934,0,2018,2,28,15:32,$96.31,Swipe Transaction,-85070450838390220,Maywood,IL,60153.0,5541,,No
486,3,2007,5,8,16:46,$80.00,Swipe Transaction,-4282466774399734331,San Jose,CA,95111.0,4829,,No
2,4,2018,5,4,10:40,$26.81,Online Transaction,5805127065224074672, ONLINE,,,7349,,No
1038,1,2019,4,20,18:44,$82.66,Chip Transaction,-7763737724377339182,Bessemer,AL,35023.0,5912,,No
747,4,2006,7,31,14:13,$66.00,Swipe Transaction,1799189980464955940,Pasadena,CA,91101.0,5499,,No
968,2,2011,4,15,09:24,$0.19,Swipe Transaction,-6571010470072147219,Allen,TX,75002.0,5499,,No
597,0,2009,10,7,12:11,$51.96,Swipe Transaction,-3395538998277081094,Atlanta,GA,30319.0,5311,,No
1011,0,2018,3,24,07:23,$7.18,Chip Transaction,-7052069146128772826,Campbell,NY,14821.0,5814,,No
916,2,2012,3,26,12:13,$119.18,Swipe Transaction,3598662250356862282,Iron Mountain,MI,49801.0,5300,,No
1676,0,2015,6,25,19:24,$81.89,Chip Transaction,1472065051383151560,La Habra,CA,90631.0,4900,,No
254,3,2011,12,23,15:00,$46.97,Online Transaction,-1688244360627004732, ONLINE,,,4784,,No
976,1,2005,9,16,22:01,$54.15,Swipe Transaction,-7052069146128772826,Lake View,NY,14085.0,5814,,No
258,0,2014,2,13,13:10,$40.25,Swipe Transaction,-5475680618560174533,Portland,ME,4101.0,5942,,No
1781,0,2015,12,23,20:16,$0.95,Chip Transaction,-6571010470072147219,Hickory,NC,28602.0,5499,,No
1075,3,2017,8,6,21:42,$27.96,Online Transaction,-6160036380778658394, ONLINE,,,4121,,No
1772,0,2012,4,18,22:24,$25.98,Swipe Transaction,-5467922351692495955,Monaca,PA,15061.0,5912,,No
1911,1,2005,5,15,19:26,$25.80,Online Transaction,-5841929396161652653, ONLINE,,,4121,,No
1687,2,2016,9,25,13:28,$22.04,Online Transaction,-2088492411650162548, ONLINE,,,4784,,No
777,5,2000,8,3,18:03,$3.94,Swipe Transaction,-388352097141126978,San Francisco,CA,94131.0,5912,,No
1254,1,2016,10,6,00:16,$0.46,Chip Transaction,-5475680618560174533,Spring Arbor,MI,49283.0,5942,,No
1501,1,2018,10,28,10:01,$7.89,Swipe Transaction,1704172588052121931,Canal Winchester,OH,43110.0,5812,,No
212,1,2009,5,27,10:43,$12.11,Swipe Transaction,2167037597192397969,Van Buren,AR,72956.0,5411,,No
1964,3,2009,10,26,12:13,$10.49,Swipe Transaction,-4158872083471051828,Pioneer,CA,95666.0,5411,,No
144,3,2009,11,29,21:26,$751.15,Swipe Transaction,-5636499575043347534,Elgin,SC,29045.0,8062,,No
151,3,2009,8,23,18:06,$13.72,Swipe Transaction,1799189980464955940,Tucson,AZ,85749.0,5499,,No
1945,1,2016,1,31,11:52,$11.49,Chip Transaction,-1725621370856916724,Iuka,IL,62849.0,5411,,No
1041,1,2014,2,28,19:48,$48.27,Swipe Transaction,-97287654704121920,Allen,TX,75002.0,5812,,No
1009,1,2016,8,20,16:20,$32.18,Chip Transaction,662847877187341245,Saint Paul,MN,55116.0,4900,,No
945,4,2019,1,13,13:11,$68.81,Swipe Transaction,-6849310324813838088,Morrisville,NC,27560.0,5310,,No
1799,0,2016,11,25,07:48,$17.07,Online Transaction,-6160036380778658394, ONLINE,,,4121,,No
1571,1,2007,2,2,15:51,$17.82,Online Transaction,-2042049018365856408, ONLINE,,,5815,,No
1852,2,2003,7,20,11:38,$31.79,Swipe Transaction,6661973303171003879,Prague,OK,74864.0,5211,,No
1329,1,2014,8,23,13:37,$31.17,Swipe Transaction,4722913068560264812,Round Lake,IL,60073.0,5411,,No
1824,0,2007,9,16,15:43,$50.00,Swipe Transaction,1799189980464955940,Donaldsonville,LA,70346.0,5499,,No
1712,1,2004,5,18,12:01,$72.39,Swipe Transaction,-5467922351692495955,Mission,TX,78572.0,5912,,No
1891,1,2016,5,27,11:33,$4.45,Chip Transaction,6135208568923449408,Cleveland,OH,44120.0,9402,,No
445,0,2013,12,4,09:04,$105.95,Swipe Transaction,6661973303171003879,Mabelvale,AR,72103.0,5211,,No
289,0,2010,6,11,11:16,$47.36,Swipe Transaction,-3739862438923451178,Waynesburg,OH,44688.0,7832,,No
473,0,2005,8,29,19:32,$72.72,Swipe Transaction,-4742707659039068311,Prairieville,LA,70769.0,5812,,No
1224,1,2009,1,18,13:46,$900.55,Swipe Transaction,8401864105406790993,Pittsburg,CA,94565.0,3006,,No
159,0,2016,10,10,22:13,$21.10,Chip Transaction,-3345936507911876459,Danbury,CT,6810.0,7538,,No
1656,0,2019,5,25,13:40,$75.00,Chip Transaction,4081535247279879452,Auburn,AL,36831.0,5541,,No
1930,2,2014,9,28,15:49,$187.91,Swipe Transaction,-7027916249325679243,San Rafael,CA,94901.0,5712,,No
852,0,2011,4,8,14:24,$138.27,Swipe Transaction,-5581123930363301609,Petersburg,IN,47567.0,5311,,No
901,0,2016,7,24,17:12,$23.88,Online Transaction,-6458444334611773637, ONLINE,,,4784,,No
520,3,2016,1,30,11:59,$106.62,Swipe Transaction,5817218446178736267,Camas,WA,98607.0,5912,,No
729,6,2004,8,18,09:15,$4.58,Swipe Transaction,5606751830971740280,Kaunakakai,HI,96748.0,5812,,No
1753,5,2012,12,14,06:31,$1.24,Swipe Transaction,-4417090123758887811,Wauconda,IL,60084.0,5411,,No
332,2,2011,1,28,14:04,$68.32,Swipe Transaction,-1288082279022882052,Dequincy,LA,70633.0,5499,,No
1026,0,2019,6,21,09:45,$43.64,Online Transaction,-5949357157231676152, ONLINE,,,4900,,No
1274,0,2004,10,5,07:01,$55.00,Swipe Transaction,-1288082279022882052,Gainesville,FL,32608.0,5499,,No
924,0,2008,8,12,13:48,$21.44,Swipe Transaction,8331911170614201909,Marshall,NC,28753.0,5921,,No
27,0,2011,7,18,11:06,$39.06,Swipe Transaction,3239121672768108237,Van Nuys,CA,91411.0,5211,,No
1410,0,2014,7,11,21:58,$30.05,Swipe Transaction,3639123430068731390,Gulf Shores,AL,36542.0,5814,,No
1134,0,2013,1,31,14:35,$11.98,Swipe Transaction,97032797689821735,Parker,AZ,85344.0,5411,,No
291,7,2012,9,11,08:16,$57.01,Swipe Transaction,-3220758452254689706,Grand Junction,MI,49056.0,5311,,No
694,0,2019,6,1,09:56,$22.28,Swipe Transaction,1913477460590765860,Pinetop,AZ,85935.0,5300,,No
111,2,2010,12,8,18:42,$55.07,Swipe Transaction,6759623715801000040,Novi,MI,48377.0,5311,,No
1770,0,2020,1,14,09:01,$60.00,Chip Transaction,-4282466774399734331,Atlanta,GA,31139.0,4829,"Insufficient Balance,",No
8,2,2005,2,21,15:18,$111.40,Swipe Transaction,3568227616832229147,Warminster,PA,18974.0,7922,,No
990,3,1996,5,21,19:23,$57.08,Swipe Transaction,-1661748711622091286,Highlands,NC,28741.0,5411,,No
829,4,2014,9,18,13:05,$7.33,Swipe Transaction,2027553650310142703,Greenville,SC,29602.0,5541,,No
503,2,2017,8,10,09:36,$88.26,Chip Transaction,-2472481739355111587,Branford,CT,6405.0,7538,,No
1676,0,2016,3,9,00:06,$47.03,Online Transaction,-9092677072201095172, ONLINE,,,4900,,No
344,2,2002,9,16,13:40,$-57.00,Swipe Transaction,-1288082279022882052,Melbourne,FL,32901.0,5499,,No
1211,1,2005,11,12,16:57,$40.89,Swipe Transaction,5534081061590815003,Hartville,OH,44632.0,7832,,No
1121,0,2002,7,18,07:40,$3.31,Swipe Transaction,4722913068560264812,Valier,MT,59486.0,5411,,No
621,0,2010,5,5,08:39,$33.88,Online Transaction,-2088492411650162548, ONLINE,,,4784,,No
747,4,2019,8,22,14:07,$-69.00,Swipe Transaction,-1288082279022882052,Henderson,NV,89002.0,5499,,No
1935,0,2017,9,24,21:06,$73.37,Chip Transaction,838425044734233142,Bennettsville,SC,29512.0,4814,,No
615,1,2016,3,31,04:40,$7.37,Chip Transaction,-375643201040601006,San Francisco,CA,94134.0,5921,,No
405,0,2012,7,11,22:00,$94.26,Swipe Transaction,-9179793182211330025,Santo Domingo,Dominican Republic,,5812,,No
990,3,2008,8,1,19:01,$74.24,Swipe Transaction,1913477460590765860,Asheville,NC,28803.0,5300,,No
621,0,2019,6,24,08:34,$23.40,Online Transaction,-2088492411650162548, ONLINE,,,4784,,No
159,0,2012,8,14,16:43,$-51.00,Swipe Transaction,-4334232547381218591,Waterbury,CT,6705.0,5541,,No
229,0,2010,9,20,23:05,$68.08,Swipe Transaction,6661973303171003879,Buffalo,NY,14211.0,5211,,No
285,3,2013,2,5,14:56,$27.69,Swipe Transaction,1913477460590765860,Panorama City,CA,91402.0,5300,,No
1181,1,2004,5,20,12:35,$213.22,Swipe Transaction,-5113366734594130588,Burlington,WA,98233.0,8021,,No
771,2,2009,3,7,07:23,$2.59,Swipe Transaction,-6864907669519551214,Alhambra,CA,91801.0,5411,,No
201,1,2005,12,21,13:15,$140.00,Swipe Transaction,-4282466774399734331,Fort Worth,TX,76118.0,4829,,No
1434,0,2013,8,13,03:15,$12.98,Swipe Transaction,-7048575387960958122,Morehead City,NC,28557.0,5411,,No
1159,0,2012,6,19,18:44,$125.66,Swipe Transaction,6698459923198770712,San Diego,CA,92126.0,4814,,No
377,1,2014,2,15,03:22,$15.16,Swipe Transaction,97032797689821735,Woburn,MA,1801.0,5411,,No
1036,5,2018,2,1,08:56,$48.03,Online Transaction,-6160036380778658394, ONLINE,,,4121,,No
330,0,2013,11,28,10:23,$10.55,Swipe Transaction,-4752064311331295725,Arlington,MA,2474.0,4214,,No
480,0,2002,4,3,12:45,$17.94,Swipe Transaction,1838462929559471953,San Diego,CA,92122.0,4121,,No
331,4,2014,9,17,21:55,$155.25,Swipe Transaction,1913477460590765860,Humble,TX,77338.0,5300,,No
1571,4,2017,1,14,05:51,$3.29,Chip Transaction,-2738316394120587785,Stockton Springs,ME,4981.0,5411,,No
960,1,2012,8,2,22:57,$24.94,Online Transaction,-6458444334611773637, ONLINE,,,4784,,No
242,0,2008,9,19,14:18,$98.00,Swipe Transaction,-1288082279022882052,Cooper,TX,75432.0,5499,,No
1635,0,2011,4,28,07:36,$77.89,Swipe Transaction,-2395663312197454263,Yorba Linda,CA,92885.0,4111,,No
156,4,2009,7,19,15:08,$-418.00,Swipe Transaction,-1612219785829480227,Clermont,GA,30527.0,3387,,No
745,2,2014,12,1,10:10,$12.78,Swipe Transaction,1799189980464955940,Bethesda,MD,20814.0,5499,,No
1192,2,2008,4,29,10:38,$14.20,Swipe Transaction,-5023497618971072366,Newport News,VA,23602.0,5812,,No
1997,1,2010,6,9,08:01,$2.08,Swipe Transaction,-5475680618560174533,Elizabeth,NJ,7202.0,5942,,No
1958,3,2004,3,31,11:40,$8.10,Swipe Transaction,-727612092139916043,Middletown,NY,10940.0,5411,,No
697,1,2007,4,27,07:13,$4.49,Swipe Transaction,1799189980464955940,Lorton,VA,22079.0,5499,,No
1512,2,2008,5,4,06:02,$40.17,Swipe Transaction,3189517333335617109,Houston,TX,77074.0,5311,,No
1662,5,2015,7,12,11:28,$19.62,Online Transaction,-5841929396161652653, ONLINE,,,4121,,No
845,0,2012,5,24,16:29,$54.20,Swipe Transaction,2707958232438545603,Martinsville,VA,24112.0,5812,"Insufficient Balance,",No
1064,0,2017,7,18,14:54,$148.67,Online Transaction,3400801791371040358, ONLINE,,,6300,,No
1111,4,2012,12,17,15:00,$58.00,Swipe Transaction,-5162038175624867091,Bradenton,FL,34212.0,5541,,No
461,2,2019,6,3,13:26,$6.50,Chip Transaction,-2744911404133435018,Kaneohe,HI,96744.0,5812,,No
793,0,2011,12,8,10:17,$4.18,Swipe Transaction,-989791384748623062,Kingston,OK,73439.0,5411,,No
1502,0,2019,10,17,08:33,$53.00,Chip Transaction,1799189980464955940,Kirkville,NY,13082.0,5499,,No
1838,2,2012,9,23,16:30,$30.87,Online Transaction,-6458444334611773637, ONLINE,,,4784,,No
1585,2,2013,2,7,08:59,$17.54,Swipe Transaction,-4317138273541964845,Victor,NY,14564.0,5211,,No
848,1,2012,8,10,19:51,$56.46,Swipe Transaction,4751695835751691036,Yonkers,NY,10710.0,5814,,No
1813,0,2015,10,9,16:56,$10.47,Swipe Transaction,-2003475227116544827,Littlefield,AZ,86432.0,5912,,No
1644,3,2009,9,16,19:09,$91.10,Swipe Transaction,-1355870597815960382,Palm Bay,FL,32905.0,5912,,No
1199,0,2009,7,26,09:09,$11.16,Swipe Transaction,4751695835751691036,Philadelphia,PA,19116.0,5814,,No
709,2,2007,10,4,07:55,$37.00,Swipe Transaction,-5455082589803285333,Wellington,OH,44090.0,5912,,No
83,3,2017,5,8,16:07,$258.36,Swipe Transaction,-8566951830324093739,Detroit,MI,48215.0,3640,,No
815,0,2013,12,4,15:22,$20.69,Swipe Transaction,8080934608468946743,Oakland,TN,38060.0,5310,,No
1087,0,2011,12,12,12:23,$100.00,Swipe Transaction,-4282466774399734331,Vineland,NJ,8360.0,4829,,No
1225,1,2010,3,3,11:33,$90.57,Swipe Transaction,5474320255037684877,Johnson City,TN,37604.0,5912,,No
193,2,2014,9,30,19:00,$1.27,Swipe Transaction,5350186965424303246,Van Alstyne,TX,75495.0,5812,,No
548,0,2009,5,10,18:52,$43.96,Online Transaction,-7421093378627544099, ONLINE,,,5311,,No
420,0,2011,4,20,07:45,$26.16,Online Transaction,-2088492411650162548, ONLINE,,,4784,,No
699,0,2011,1,26,20:22,$-400.00,Swipe Transaction,5237739159769445856,Las Vegas,NV,89148.0,3775,,No
1753,5,2014,2,1,09:16,$25.87,Swipe Transaction,2487010708994324531,Wauconda,IL,60084.0,4121,,No
194,0,2008,11,9,06:10,$8.78,Swipe Transaction,8878665205966093747,Nashville,TN,37230.0,5411,,No
1283,0,2005,3,29,15:44,$-296.00,Swipe Transaction,-1908131910424232363,Lincoln Park,MI,48146.0,3771,,No
1597,2,2011,10,23,14:42,$26.90,Online Transaction,-6160036380778658394, ONLINE,,,4121,,No
1117,1,2014,3,23,05:00,$16.21,Swipe Transaction,-8143822285549234101,Vanceboro,NC,28586.0,7538,,No
1596,0,2014,4,4,20:59,$69.32,Swipe Transaction,8829920464184665592,Gastonia,NC,28056.0,7538,,No
1399,0,2010,11,24,07:24,$2.39,Swipe Transaction,-5475680618560174533,Channelview,TX,77530.0,5942,,No
877,0,2017,10,25,09:45,$55.07,Chip Transaction,3794532060344243277,Alexandria,MN,56308.0,7538,,No
1961,1,2010,1,27,14:43,$-88.00,Swipe Transaction,-1288082279022882052,Camp Hill,PA,17011.0,5499,,No
39,0,2019,9,16,11:28,$6.81,Chip Transaction,4722913068560264812,Northborough,MA,1532.0,5411,,No
1012,0,2016,11,3,16:08,$59.95,Chip Transaction,-3220758452254689706,Rancho Santa Margarita,CA,92688.0,5311,,No
1006,1,2016,10,13,13:17,$87.63,Swipe Transaction,-1288082279022882052,Pleasant Valley,NY,12569.0,5499,,No
55,2,2008,12,14,16:59,$38.59,Online Transaction,-2088492411650162548, ONLINE,,,4784,,No
329,0,2010,11,28,18:53,$140.00,Swipe Transaction,-4282466774399734331,Kent,WA,98042.0,4829,,No
26,0,2014,2,19,16:48,$22.64,Swipe Transaction,-3265671264153192329,Houston,TX,77062.0,7832,,No
385,0,2015,3,22,08:54,$81.57,Chip Transaction,-5920216026753360007,Garland,TX,75043.0,4111,,No
354,2,2009,3,23,11:27,$14.34,Swipe Transaction,-2744911404133435018,Norwell,MA,2061.0,5812,,No
667,1,2015,1,14,14:31,$11.39,Swipe Transaction,-4927381308738947637,Jasper,IN,47546.0,5812,,No
58,0,2012,6,4,16:33,$60.00,Swipe Transaction,112925206871091074,Houston,TX,77056.0,5541,"Bad PIN,",No
696,0,2011,7,16,12:29,$-81.00,Swipe Transaction,1799189980464955940,Rome,NY,13440.0,5499,"Bad PIN,",No
1753,4,2006,9,5,09:07,$26.70,Online Transaction,-5841929396161652653, ONLINE,,,4121,,No
620,0,2016,11,24,11:16,$57.00,Swipe Transaction,-5162038175624867091,Laurel,MD,20708.0,5541,,No
1608,0,2001,2,24,06:50,$36.83,Online Transaction,-5841929396161652653, ONLINE,,,4121,,No
788,0,2016,9,1,22:11,$15.66,Chip Transaction,-1779506248757827682,Abbeville,SC,29620.0,5411,,No
319,2,2004,5,19,18:59,$180.28,Swipe Transaction,97032797689821735,San Francisco,CA,94134.0,5411,,No
575,1,2013,3,8,16:04,$27.41,Swipe Transaction,6135208568923449408,Monroe,NY,10950.0,9402,,No
